company,description,category,review_id,stars,title,review
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50131,5,"Highly Recommend!!!",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50132,5,"The best brisket and ribs around",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50133,5,"London to Preston",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50134,5,"Highly Recommend!",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50135,5,"I’ve ordered a couple of racks of ribs…",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50136,5,"Great food, Great service!",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50137,5,"Brisket Heaven",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50138,5,"Amazing halal American BBQ style food!",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50139,5,"Amazing: food gift box for colleague and they loved it",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50150,4,"We had a lovely complimentary dinner…",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50151,3,"Nice enough but wouldn’t go again",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50152,2,"Good food poor service",""
